LUID=004100027db70002
FORMFACTOR=2IN1
HINGE=BOTTOM
time[ms],AmbientLightSensor_0[lux]
0.000000,1.441000
20.000000,46.320000
40.000000,46.320000
60.000000,46.320000
80.000000,46.320000
100.000000,46.320000
120.000000,46.320000
140.000000,46.320000
160.000000,46.320000
180.000000,46.320000
200.000000,46.320000
220.000000,46.320000
240.000000,46.320000
260.000000,46.320000
280.000000,46.320000
300.000000,46.320000
320.000000,46.320000
340.000000,46.320000
360.000000,46.320000
380.000000,46.320000
400.000000,46.320000
420.000000,46.320000
440.000000,46.320000
460.000000,46.320000
480.000000,46.320000
500.000000,46.320000
520.000000,46.320000
540.000000,46.320000
560.000000,46.320000
580.000000,46.320000
600.000000,46.320000
620.000000,46.320000
640.000000,46.320000
660.000000,46.320000
680.000000,46.320000
700.000000,46.320000
720.000000,46.320000
740.000000,46.320000
760.000000,46.320000
780.000000,46.320000
800.000000,46.320000
820.000000,46.320000
840.000000,46.320000
860.000000,46.320000
880.000000,46.320000
900.000000,46.320000
920.000000,46.320000
940.000000,46.320000
960.000000,46.320000
980.000000,46.320000
1000.000000,46.320000
1020.000000,46.375000
1040.000000,46.375000
1060.000000,46.375000
1080.000000,46.375000
1100.000000,46.375000
1120.000000,46.375000
1140.000000,46.375000
1160.000000,46.375000
1180.000000,46.375000
1200.000000,46.375000
1220.000000,46.375000
1240.000000,46.375000
1260.000000,46.375000
1280.000000,46.375000
1300.000000,46.375000
1320.000000,46.375000
1340.000000,46.375000
1360.000000,46.375000
1380.000000,46.375000
1400.000000,46.375000
1420.000000,46.375000
1440.000000,46.375000
1460.000000,46.375000
1480.000000,46.375000
1500.000000,46.375000
1520.000000,46.375000
1540.000000,46.375000
1560.000000,46.375000
1580.000000,46.375000
1600.000000,46.375000
1620.000000,46.375000
1640.000000,46.375000
1660.000000,46.375000
1680.000000,46.375000
1700.000000,46.375000
1720.000000,46.375000
1740.000000,46.375000
1760.000000,46.375000
1780.000000,46.375000
1800.000000,46.375000
1820.000000,46.375000
1840.000000,46.375000
1860.000000,46.375000
1880.000000,46.375000
1900.000000,46.375000
1920.000000,46.375000
1940.000000,46.375000
1960.000000,46.375000
1980.000000,46.375000
2000.000000,46.375000
2020.000000,46.375000
2040.000000,46.375000
2060.000000,46.375000
2080.000000,46.375000
2100.000000,46.375000
2120.000000,46.375000
2140.000000,46.375000
2160.000000,46.375000
2180.000000,46.375000
2200.000000,46.375000
2220.000000,46.375000
2240.000000,46.375000
2260.000000,46.375000
2280.000000,46.375000
2300.000000,46.375000
2320.000000,46.375000
