LUID=004100027db70002
FORMFACTOR=2IN1
HINGE=BOTTOM
time[ms],AmbientLightSensor_0[lux]
0.000000,0.000000
20.000000,50.089000
40.000000,50.089000
60.000000,50.089000
80.000000,50.089000
100.000000,50.089000
120.000000,50.089000
140.000000,50.089000
160.000000,50.089000
180.000000,50.089000
200.000000,50.089000
220.000000,50.089000
240.000000,50.089000
260.000000,50.089000
280.000000,50.089000
300.000000,50.089000
320.000000,50.089000
340.000000,50.089000
360.000000,50.089000
380.000000,50.089000
400.000000,50.089000
420.000000,50.089000
440.000000,50.089000
460.000000,50.089000
480.000000,50.089000
500.000000,50.089000
520.000000,50.089000
540.000000,50.089000
560.000000,50.089000
580.000000,50.089000
600.000000,50.089000
620.000000,50.089000
640.000000,50.089000
660.000000,50.089000
680.000000,50.089000
700.000000,50.089000
720.000000,50.089000
740.000000,50.089000
760.000000,50.089000
780.000000,50.089000
800.000000,50.089000
820.000000,50.089000
840.000000,50.089000
860.000000,50.089000
880.000000,50.089000
900.000000,50.089000
920.000000,50.089000
940.000000,50.089000
960.000000,50.089000
980.000000,50.089000
1000.000000,50.089000
1020.000000,50.252000
1040.000000,50.252000
1060.000000,50.252000
1080.000000,50.252000
1100.000000,50.252000
1120.000000,50.252000
1140.000000,50.252000
1160.000000,50.252000
1180.000000,50.252000
1200.000000,50.252000
1220.000000,50.252000
1240.000000,50.252000
1260.000000,50.252000
1280.000000,50.252000
1300.000000,50.252000
1320.000000,50.252000
1340.000000,50.252000
1360.000000,50.252000
1380.000000,50.252000
1400.000000,50.252000
1420.000000,50.252000
1440.000000,50.252000
1460.000000,50.252000
1480.000000,50.252000
1500.000000,50.252000
1520.000000,50.252000
1540.000000,50.252000
1560.000000,50.252000
1580.000000,50.252000
1600.000000,50.252000
1620.000000,50.252000
1640.000000,50.252000
1660.000000,50.252000
1680.000000,50.252000
1700.000000,50.252000
1720.000000,50.252000
1740.000000,50.252000
1760.000000,50.252000
1780.000000,50.252000
1800.000000,50.252000
1820.000000,50.252000
1840.000000,50.252000
1860.000000,50.252000
1880.000000,50.252000
1900.000000,50.252000
1920.000000,50.252000
1940.000000,50.252000
1960.000000,50.252000
1980.000000,50.252000
2000.000000,50.252000
2020.000000,50.225000
2040.000000,50.225000
2060.000000,50.225000
2080.000000,50.225000
2100.000000,50.225000
2120.000000,50.225000
2140.000000,50.225000
2160.000000,50.225000
2180.000000,50.225000
2200.000000,50.225000
2220.000000,50.225000
2240.000000,50.225000
